Success State,Session Length,Player Type,Percentage Robbers Tagged,Times Sped Up,Percentage Diamonds Collected,Times Hidden,Difficulty Evaluation
0,33.98249779790488,1,100.0,0,80.0,3,Same
0,59.0335073598441,1,100.0,0,16.0,15,Easier
0,176.9151363171063,1,100.0,0,25.0,7,Easier
1,25.300829453486653,1,0.0,0,100.0,13,Harder
0,65.76990647962224,0,56.0,11,100.0,0,Easier
0,173.20747684658963,1,100.0,0,44.0,3,Easier
0,157.04681794684439,1,100.0,0,38.0,11,Easier
1,30.391546454972588,0,100.0,7,73.0,0,Harder
1,139.01121812872975,0,100.0,9,4.0,0,Harder
0,12.637334016210264,1,100.0,0,26.0,10,Easier
1,19.48119912728111,1,0.0,0,100.0,3,Harder
0,60.60248042270375,1,100.0,0,58.0,0,Easier
0,162.95021940997114,0,29.0,6,100.0,0,Easier
0,26.029176903326345,1,100.0,0,0.0,14,Easier
0,104.36417644083667,1,100.0,0,37.0,13,Easier
1,171.4524721965473,0,100.0,14,72.0,0,Easier
0,43.87039282926783,1,100.0,0,93.0,5,Same
1,90.48097780920222,1,0.0,0,100.0,7,Harder
0,1.3929464658444246,1,100.0,0,81.0,4,Same
0,68.56176566881534,0,62.0,10,100.0,0,Easier
1,156.4217827952758,1,0.0,0,100.0,13,Same
1,34.82371332137768,1,0.0,0,100.0,6,Harder
1,20.747768061005722,0,100.0,15,23.0,0,Harder
0,20.844139610134796,1,100.0,0,30.0,7,Easier
1,34.644269356429824,0,100.0,3,21.0,0,Harder
1,22.696881981819484,1,0.0,0,100.0,0,Harder
1,27.929153018465453,0,100.0,6,11.0,0,Harder
0,75.89204187958836,0,17.0,7,100.0,0,Easier
0,148.26000707204824,0,51.0,2,100.0,0,Easier
1,138.18272045279946,0,100.0,0,21.0,0,Harder
1,58.95829802309985,1,0.0,0,100.0,14,Harder
0,19.342970538274262,1,100.0,0,22.0,7,Easier
1,111.2669017988984,0,100.0,0,39.0,0,Harder
1,43.871496341390944,1,0.0,0,100.0,0,Harder
1,139.43323107025884,0,100.0,13,65.0,0,Easier
1,171.97168945237655,1,0.0,0,100.0,3,Harder
0,105.79376473827655,1,100.0,0,75.0,12,Easier
1,76.86289744044721,0,100.0,9,6.0,0,Harder
1,88.639377630905,0,100.0,1,99.0,0,Harder
1,144.91219478185255,0,100.0,11,85.0,0,Easier
1,106.8155430583271,0,100.0,7,16.0,0,Harder
1,119.26122958355461,0,100.0,0,76.0,0,Same
0,34.84016368379537,1,100.0,0,57.0,0,Easier
0,17.953681862068617,0,7.0,7,100.0,0,Easier
1,81.66698857710324,1,0.0,0,100.0,8,Harder
1,130.92220392950222,1,0.0,0,100.0,10,Same
1,53.91525994636746,1,0.0,0,100.0,14,Harder
0,158.3736039131,1,100.0,0,28.0,9,Easier
1,4.381430459663238,0,100.0,0,16.0,0,Harder
1,115.16084146457376,1,0.0,0,100.0,8,Harder
1,90.58026170847553,1,0.0,0,100.0,9,Harder
0,71.74745601138626,1,100.0,0,15.0,15,Easier
1,71.90022062672107,0,100.0,15,29.0,0,Harder
0,148.84334354083754,1,100.0,0,10.0,13,Easier
1,4.209646918022607,0,100.0,10,82.0,0,Same
0,31.828638064659785,0,6.0,9,100.0,0,Easier
1,123.54752742014475,1,0.0,0,100.0,2,Harder
1,88.451624815742,0,100.0,4,49.0,0,Harder
0,47.086810634739834,1,100.0,0,0.0,8,Easier
0,100.28743867435705,0,7.0,0,100.0,0,Easier
1,106.66070179293196,1,0.0,0,100.0,2,Harder
1,160.10404593678516,0,100.0,5,42.0,0,Harder
0,109.32922042996297,0,72.0,8,100.0,0,Easier
1,123.94896652649236,0,100.0,15,13.0,0,Same
1,84.1640610028083,1,0.0,0,100.0,9,Harder
1,0.30881715233040063,0,100.0,15,90.0,0,Same
0,56.46862980253437,0,35.0,13,100.0,0,Easier
0,136.88557473343772,0,60.0,6,100.0,0,Easier
0,16.313650704545243,0,19.0,9,100.0,0,Easier
0,48.81564723872055,1,100.0,0,11.0,10,Easier
1,110.39152528583848,1,0.0,0,100.0,3,Harder
0,103.42419251388435,0,51.0,4,100.0,0,Easier
0,7.96260981101055,0,13.0,13,100.0,0,Easier
0,105.23966836917026,0,20.0,1,100.0,0,Easier
0,120.05053876087075,0,44.0,12,100.0,0,Easier
1,80.82974462582675,1,0.0,0,100.0,0,Harder
1,145.18066515330105,1,0.0,0,100.0,13,Same
1,149.0854517013765,0,100.0,2,4.0,0,Harder
0,52.14216863580167,1,100.0,0,96.0,12,Easier
0,10.035353528942615,0,39.0,13,100.0,0,Easier
1,132.70035020614552,0,100.0,5,94.0,0,Same
1,40.73363650775021,0,100.0,7,56.0,0,Harder
1,178.03650923470252,0,100.0,0,13.0,0,Harder
0,137.50198692105468,1,100.0,0,69.0,8,Easier
1,56.41801216974993,1,0.0,0,100.0,13,Harder
0,158.80492059970382,1,100.0,0,15.0,12,Easier
1,124.82717944223178,1,0.0,0,100.0,1,Harder
1,23.47845458282887,1,0.0,0,100.0,3,Harder
0,135.21837940122444,0,8.0,14,100.0,0,Easier
0,22.36273917583128,1,100.0,0,67.0,15,Easier
1,80.30925040378862,0,100.0,14,82.0,0,Easier
1,144.89275130930264,1,0.0,0,100.0,12,Same
0,44.29935705776808,1,100.0,0,36.0,3,Easier
1,28.421360526771796,0,100.0,10,79.0,0,Same
1,179.46996596358827,1,0.0,0,100.0,12,Same
0,24.163298859189158,1,100.0,0,21.0,1,Easier
0,85.09349925071511,0,51.0,10,100.0,0,Easier
0,27.549325239735968,0,4.0,8,100.0,0,Easier
1,16.64592487479736,0,100.0,5,0.0,0,Harder
1,29.490040587416317,1,0.0,0,100.0,3,Harder
1,127.80250304325584,0,100.0,12,7.0,0,Same
1,7.410034614078766,1,0.0,0,100.0,10,Harder
1,145.9541390148556,1,0.0,0,100.0,2,Harder
0,62.01512396691669,0,34.0,8,100.0,0,Easier
1,104.78601851082813,0,100.0,11,8.0,0,Same
1,133.250948630922,0,100.0,2,28.0,0,Harder
0,16.430654770542546,1,100.0,0,91.0,12,Easier
1,157.51690092334792,1,0.0,0,100.0,6,Harder
1,74.37090528443407,0,100.0,6,57.0,0,Harder
0,96.6190878131917,0,45.0,1,100.0,0,Easier
0,86.9966331297693,1,100.0,0,78.0,3,Easier
1,122.70671825875253,1,0.0,0,100.0,10,Same
0,74.71123377339218,0,36.0,10,100.0,0,Easier
0,99.36063399863922,1,100.0,0,93.0,12,Easier
1,18.925577017245885,0,100.0,2,6.0,0,Harder
1,76.38403968275522,0,100.0,13,12.0,0,Harder
1,163.03307063585427,1,0.0,0,100.0,1,Harder
1,69.41181021632217,1,0.0,0,100.0,4,Harder
1,76.22791533958127,1,0.0,0,100.0,2,Harder
0,26.960171394134488,1,100.0,0,1.0,13,Easier
0,130.0964885486913,1,100.0,0,72.0,8,Easier
1,134.67109622661428,0,100.0,11,85.0,0,Easier
0,59.76576714028726,0,65.0,4,100.0,0,Same
1,69.95722709303008,0,100.0,4,90.0,0,Harder
1,96.13659238986635,1,0.0,0,100.0,3,Harder
0,1.1611954846949035,1,100.0,0,10.0,12,Easier
0,101.05495895110354,1,100.0,0,60.0,7,Easier
1,31.03255914933491,0,100.0,12,11.0,0,Harder
1,75.14969460516474,1,0.0,0,100.0,4,Harder
1,6.7993475905949445,1,0.0,0,100.0,1,Harder
1,48.54675886310161,1,0.0,0,100.0,0,Harder
0,124.96996082027621,0,61.0,7,100.0,0,Easier
1,172.6437711040856,1,0.0,0,100.0,15,Same
1,103.69697454818848,0,100.0,5,61.0,0,Same
1,173.24056701530418,1,0.0,0,100.0,6,Harder
0,56.0700082588788,0,83.0,9,100.0,0,Easier
1,149.56328612841673,0,100.0,5,85.0,0,Same
1,159.07246982749797,1,0.0,0,100.0,1,Harder
0,112.20260915180378,0,38.0,3,100.0,0,Easier
1,136.06127300369366,0,100.0,4,77.0,0,Same
0,38.5552917727257,0,1.0,12,100.0,0,Easier
1,54.243399080575784,1,0.0,0,100.0,12,Harder
0,58.851906230139086,1,100.0,0,87.0,4,Same
0,67.60559800748212,0,50.0,12,100.0,0,Easier
1,46.34955281115412,0,100.0,11,38.0,0,Harder
0,36.69883929337403,0,56.0,13,100.0,0,Easier
0,32.63313150570102,0,3.0,4,100.0,0,Easier
1,175.6554820732041,0,100.0,3,34.0,0,Harder
0,166.56612040981005,1,100.0,0,46.0,0,Easier
0,73.7186201210129,0,66.0,8,100.0,0,Easier
1,143.67530730515125,0,100.0,11,24.0,0,Same
1,63.64390092648853,0,100.0,1,45.0,0,Harder
1,136.13638445674587,1,0.0,0,100.0,0,Harder
0,80.44924938722205,0,13.0,0,100.0,0,Easier
0,57.002489975451006,1,100.0,0,64.0,15,Easier
0,32.669210778149704,1,100.0,0,44.0,3,Easier
1,41.12829130964808,1,0.0,0,100.0,9,Harder
1,119.46573890216622,1,0.0,0,100.0,2,Harder
0,74.79097780222754,0,39.0,1,100.0,0,Easier
1,61.410780997848285,0,100.0,11,38.0,0,Harder
1,175.36757929537174,0,100.0,0,78.0,0,Same
1,64.98826606859848,0,100.0,12,30.0,0,Harder
1,132.32733525145434,0,100.0,9,65.0,0,Easier
0,101.62686300043696,1,100.0,0,62.0,1,Easier
1,46.41865432553803,0,100.0,12,92.0,0,Same
1,80.53238980863509,0,100.0,13,76.0,0,Easier
1,52.34475623219643,1,0.0,0,100.0,0,Harder
0,179.65149938835276,0,93.0,6,100.0,0,Easier
0,174.336969091576,1,100.0,0,90.0,7,Easier
0,55.254256642128816,0,23.0,3,100.0,0,Easier
0,108.33035551326974,1,100.0,0,57.0,6,Easier
0,84.84665252367842,1,100.0,0,69.0,13,Easier
1,29.140251649796774,0,100.0,11,97.0,0,Same
0,99.18063197788021,1,100.0,0,83.0,0,Easier
1,82.78369137842208,1,0.0,0,100.0,6,Harder
0,19.805182261947504,1,100.0,0,31.0,6,Easier
1,150.87142117333406,1,0.0,0,100.0,6,Harder
1,57.933283201725324,0,100.0,4,50.0,0,Harder
0,76.40980283105327,0,60.0,6,100.0,0,Easier
1,102.6618268868239,1,0.0,0,100.0,7,Harder
0,165.03975938490933,0,28.0,15,100.0,0,Easier
0,78.25174428013351,1,100.0,0,0.0,4,Easier
0,41.101672412013926,0,67.0,0,100.0,0,Same
0,5.3205008388639214,0,61.0,0,100.0,0,Same
1,45.028450435531035,1,0.0,0,100.0,12,Harder
1,126.91992099091705,0,100.0,11,57.0,0,Easier
1,44.21550937663604,0,100.0,1,54.0,0,Harder
0,160.04673290987807,0,63.0,8,100.0,0,Easier
1,54.89409189826411,1,0.0,0,100.0,8,Harder
1,179.4001409707492,0,100.0,10,36.0,0,Same
0,168.52237041806686,1,100.0,0,61.0,6,Easier
1,155.14043914163915,0,100.0,14,30.0,0,Same
1,54.46696350878396,1,0.0,0,100.0,10,Harder
1,76.79783236861627,0,100.0,3,2.0,0,Harder
1,65.26072671172074,0,100.0,10,88.0,0,Easier
0,121.01736748553952,1,100.0,0,40.0,12,Easier
1,171.37109873788722,0,100.0,14,62.0,0,Easier
0,39.23799062318322,1,100.0,0,51.0,8,Easier
0,26.00405843708948,0,12.0,5,100.0,0,Easier
1,17.540422441710813,0,100.0,14,36.0,0,Harder
1,108.50934395733039,0,100.0,5,83.0,0,Same
1,10.94012724576745,0,100.0,14,41.0,0,Harder
0,141.6825342521731,1,100.0,0,40.0,7,Easier
0,69.2860032434752,1,100.0,0,93.0,2,Easier
0,64.70755631434474,1,100.0,0,61.0,15,Easier
1,59.6610148333336,0,100.0,12,36.0,0,Harder
0,100.82704272065575,1,100.0,0,54.0,2,Easier
0,91.86519593553106,1,100.0,0,54.0,2,Easier
0,137.9954682722179,0,85.0,10,100.0,0,Easier
0,133.41241953884492,1,100.0,0,67.0,3,Easier
0,30.053431232868416,1,100.0,0,59.0,1,Easier
0,128.95063506509112,1,100.0,0,66.0,5,Easier
0,38.864772608379425,0,66.0,13,100.0,0,Easier
0,70.35494450929575,0,8.0,12,100.0,0,Easier
0,116.90773660604322,0,46.0,2,100.0,0,Easier
0,156.43895314886646,0,69.0,14,100.0,0,Easier
0,33.95062277300238,1,100.0,0,23.0,12,Easier
0,82.72020425199445,0,0.0,2,100.0,0,Easier
1,104.99392675758031,1,0.0,0,100.0,5,Harder
1,112.70635529230631,1,0.0,0,100.0,9,Harder
0,154.8866206808455,1,100.0,0,0.0,5,Easier
0,100.48285004019836,0,91.0,9,100.0,0,Easier
1,117.14704168104076,0,100.0,11,80.0,0,Easier
0,132.86479726906254,0,12.0,13,100.0,0,Easier
1,41.32621862776069,1,0.0,0,100.0,7,Harder
0,80.43968670305374,0,1.0,4,100.0,0,Easier
0,111.56681591891581,1,100.0,0,48.0,0,Easier
0,49.61088339962804,0,0.0,1,100.0,0,Easier
1,33.12338026556281,1,0.0,0,100.0,0,Harder
1,120.13620629781941,0,100.0,8,68.0,0,Easier
1,59.35547464246511,1,0.0,0,100.0,7,Harder
1,25.398743544285363,1,0.0,0,100.0,13,Harder
0,173.37455738727388,0,95.0,0,100.0,0,Easier
1,16.975749848006483,0,100.0,6,42.0,0,Harder
0,88.60428207834964,0,42.0,0,100.0,0,Easier
0,72.35228381298127,1,100.0,0,0.0,12,Easier
0,166.62480594369612,1,100.0,0,16.0,13,Easier
0,143.08883654618106,0,56.0,10,100.0,0,Easier
0,75.09353204968265,1,100.0,0,68.0,10,Easier
0,23.956526282862477,0,2.0,0,100.0,0,Easier
0,97.9399054506878,0,50.0,3,100.0,0,Easier
0,167.81583454491317,0,21.0,9,100.0,0,Easier
1,156.63525748568438,0,100.0,4,12.0,0,Harder
0,137.50290268042653,0,98.0,0,100.0,0,Easier
1,50.498325515006954,1,0.0,0,100.0,3,Harder
1,8.278284307966183,1,0.0,0,100.0,6,Harder
1,1.8456863592543282,1,0.0,0,100.0,3,Harder
0,144.4955503088038,0,36.0,5,100.0,0,Easier
1,15.528947568726952,0,100.0,11,98.0,0,Same
0,124.62560510886878,1,100.0,0,77.0,4,Easier
0,159.64166515100956,1,100.0,0,33.0,13,Easier
1,128.6310316870363,1,0.0,0,100.0,4,Harder
0,16.740583884202124,1,100.0,0,58.0,12,Easier
1,79.22686449829388,1,0.0,0,100.0,6,Harder
0,53.221666079490326,0,21.0,15,100.0,0,Easier
1,105.90536199615893,1,0.0,0,100.0,14,Same
0,130.05068411684502,0,21.0,15,100.0,0,Easier
1,91.38382620816391,1,0.0,0,100.0,1,Harder
0,0.015386365159484328,1,100.0,0,27.0,4,Easier
1,154.01835865942516,0,100.0,9,89.0,0,Easier
0,32.47902377777402,0,93.0,7,100.0,0,Easier
0,143.90151630458502,1,100.0,0,89.0,5,Easier
1,0.6696585787982623,0,100.0,15,6.0,0,Harder
0,57.935926335851356,1,100.0,0,23.0,12,Easier
0,92.01308749322362,1,100.0,0,90.0,13,Easier
1,163.23579169004185,0,100.0,3,18.0,0,Harder
0,103.28275210759439,1,100.0,0,72.0,15,Easier
0,12.236508469705885,1,100.0,0,33.0,13,Easier
0,117.76481474589053,0,55.0,15,100.0,0,Easier
1,81.80359752244192,0,100.0,2,78.0,0,Harder
0,11.412350268331261,1,100.0,0,22.0,14,Easier
1,48.125738457828994,0,100.0,10,45.0,0,Harder
0,22.420105663812954,1,100.0,0,51.0,13,Easier
1,69.1251072889547,1,0.0,0,100.0,0,Harder
1,139.8058473261651,0,100.0,4,69.0,0,Same
1,175.2898624842997,0,100.0,10,60.0,0,Easier
1,127.88112089385109,1,0.0,0,100.0,5,Harder
0,19.043635066968328,0,58.0,11,100.0,0,Easier
0,105.96669521877295,1,100.0,0,36.0,10,Easier
0,176.4718089339584,0,56.0,14,100.0,0,Easier
1,5.223024740917019,0,100.0,1,81.0,0,Harder
1,63.215962013880166,0,100.0,8,25.0,0,Harder
1,71.4498487674614,1,0.0,0,100.0,9,Harder
1,23.264343911666955,0,100.0,14,99.0,0,Same
0,50.42725098266303,1,100.0,0,89.0,2,Same
0,85.98915438893206,1,100.0,0,50.0,7,Easier
0,35.01333178696678,1,100.0,0,91.0,2,Same
1,131.4922215556951,1,0.0,0,100.0,13,Same
1,74.90641638027809,1,0.0,0,100.0,8,Harder
0,9.831356537439188,0,9.0,12,100.0,0,Easier
0,135.2275691008023,1,100.0,0,99.0,8,Easier
0,24.826052274041327,0,42.0,12,100.0,0,Easier
0,105.40520923530852,1,100.0,0,79.0,9,Easier
0,48.287867868730274,0,9.0,8,100.0,0,Easier
0,78.38722416907508,1,100.0,0,32.0,0,Easier
1,155.539000989148,0,100.0,6,29.0,0,Harder
1,148.97787491212148,1,0.0,0,100.0,4,Harder
1,21.58834151902564,0,100.0,9,60.0,0,Harder
0,175.41045947219757,1,100.0,0,2.0,12,Easier
0,73.75149168211031,1,100.0,0,48.0,0,Easier
0,91.18938479745877,1,100.0,0,87.0,11,Easier
1,54.093808826135586,0,100.0,8,37.0,0,Harder
0,162.5233101153876,1,100.0,0,4.0,5,Easier
0,147.5008172153522,1,100.0,0,76.0,10,Easier
1,9.143840420596302,1,0.0,0,100.0,8,Harder
1,121.01877243259645,1,0.0,0,100.0,14,Same
1,157.05824754726706,1,0.0,0,100.0,12,Same
0,54.23947217937034,1,100.0,0,67.0,15,Easier
1,178.830051271356,1,0.0,0,100.0,4,Harder
1,62.28157233129904,0,100.0,15,66.0,0,Easier
1,90.18993703579255,0,100.0,7,89.0,0,Easier
1,147.5745272256539,0,100.0,9,54.0,0,Same
1,53.0452045519024,1,0.0,0,100.0,14,Harder
1,16.84419331012141,1,0.0,0,100.0,3,Harder
1,64.22209182819182,1,0.0,0,100.0,15,Harder
1,140.05673645177444,0,100.0,14,68.0,0,Easier
1,165.0527046918612,1,0.0,0,100.0,3,Harder
1,103.60998163619867,1,0.0,0,100.0,0,Harder
1,118.40551077364042,1,0.0,0,100.0,12,Same
1,37.938157744219126,0,100.0,1,61.0,0,Harder
1,170.37937801838288,1,0.0,0,100.0,0,Harder
0,169.98516679132652,0,73.0,13,100.0,0,Easier
1,72.42828979886139,1,0.0,0,100.0,8,Harder
0,97.86529734392661,0,47.0,10,100.0,0,Easier
0,59.21416424290359,1,100.0,0,84.0,14,Easier
0,176.09796806987674,1,100.0,0,45.0,0,Easier
1,60.306134617068324,1,0.0,0,100.0,13,Harder
0,72.80145680627558,0,56.0,6,100.0,0,Easier
1,133.08672552468641,0,100.0,2,95.0,0,Same
1,47.182424087606755,0,100.0,9,12.0,0,Harder
1,57.4139435699015,0,100.0,5,3.0,0,Harder
1,97.93539460417792,0,100.0,7,57.0,0,Same
0,64.83261691876997,0,95.0,11,100.0,0,Easier
1,178.7275912638139,0,100.0,3,59.0,0,Harder
1,132.97128738097945,0,100.0,10,60.0,0,Easier
1,143.77797675438865,0,100.0,4,69.0,0,Same
0,130.31838004835302,0,71.0,3,100.0,0,Easier
0,28.28586000141915,0,95.0,4,100.0,0,Same
0,12.396578591396747,0,33.0,3,100.0,0,Easier
0,130.5110914173198,1,100.0,0,62.0,4,Easier
0,83.9144730909877,0,96.0,11,100.0,0,Easier
0,176.7617941926499,0,80.0,7,100.0,0,Easier
0,179.66440074492513,0,10.0,4,100.0,0,Easier
1,159.03750357427745,0,100.0,3,24.0,0,Harder
0,67.11104199633466,0,1.0,11,100.0,0,Easier
1,90.55628693979607,1,0.0,0,100.0,4,Harder
1,46.1544436249752,0,100.0,11,31.0,0,Harder
1,162.58806062617018,1,0.0,0,100.0,5,Harder
1,175.04017563290563,0,100.0,7,56.0,0,Same
1,0.8798725164066079,1,0.0,0,100.0,1,Harder
1,161.9405056427803,0,100.0,5,26.0,0,Harder
1,65.7758366923777,0,100.0,5,28.0,0,Harder
1,107.19965988938517,0,100.0,12,10.0,0,Same
1,15.360308506000154,0,100.0,2,37.0,0,Harder
1,42.518244761727274,0,100.0,7,41.0,0,Harder
1,143.04123531797845,1,0.0,0,100.0,9,Harder
1,91.84898188903222,0,100.0,11,23.0,0,Same
0,141.44116917008782,1,100.0,0,10.0,11,Easier
0,68.02233267847693,1,100.0,0,86.0,4,Easier
0,52.27948125326922,1,100.0,0,43.0,13,Easier
0,105.41280920656489,1,100.0,0,79.0,14,Easier
1,116.61109560669368,1,0.0,0,100.0,1,Harder
1,134.11383418230793,1,0.0,0,100.0,0,Harder
0,77.85651693805586,0,90.0,6,100.0,0,Easier
1,52.190753058705795,1,0.0,0,100.0,12,Harder
0,129.217353937844,0,44.0,11,100.0,0,Easier
1,92.66399513723836,1,0.0,0,100.0,11,Same
0,179.73046012259152,0,91.0,15,100.0,0,Easier
1,144.6041782602515,1,0.0,0,100.0,13,Same
1,62.260872547389646,0,100.0,6,59.0,0,Harder
0,131.55756663682968,1,100.0,0,13.0,14,Easier
1,44.9098387500211,0,100.0,14,75.0,0,Same
1,43.296397520957576,1,0.0,0,100.0,6,Harder
0,105.03085308227142,0,65.0,8,100.0,0,Easier
0,108.49807749965925,0,82.0,4,100.0,0,Easier
0,16.817508647283354,1,100.0,0,26.0,13,Easier
0,53.61260047384499,0,80.0,11,100.0,0,Easier
0,136.85036077570646,0,43.0,15,100.0,0,Easier
1,69.58555979571554,0,100.0,2,24.0,0,Harder
1,18.9600876873371,1,0.0,0,100.0,12,Harder
1,35.40142001618336,0,100.0,8,61.0,0,Harder
0,101.918041223019,1,100.0,0,20.0,11,Easier
1,37.170656322983106,1,0.0,0,100.0,14,Harder
0,126.48188725569344,0,92.0,6,100.0,0,Easier
1,7.011729803859172,0,100.0,7,10.0,0,Harder
1,163.1846745301545,0,100.0,4,62.0,0,Same
0,148.30012119336916,0,64.0,6,100.0,0,Easier
1,167.02841825687108,1,0.0,0,100.0,6,Harder
1,41.641934004415845,0,100.0,7,43.0,0,Harder
1,175.6028513736975,1,0.0,0,100.0,8,Harder
1,46.099514248814295,1,0.0,0,100.0,0,Harder
0,11.329750385435366,0,99.0,11,100.0,0,Easier
0,151.62133517546627,0,39.0,12,100.0,0,Easier
1,46.96383068639274,0,100.0,3,0.0,0,Harder
1,134.75797685210983,1,0.0,0,100.0,13,Same
0,179.86665968099612,0,36.0,5,100.0,0,Easier
0,95.51234666937627,1,100.0,0,5.0,10,Easier
1,128.42508513544993,1,0.0,0,100.0,4,Harder
1,148.5507014274517,1,0.0,0,100.0,9,Harder
1,114.08837165484542,1,0.0,0,100.0,7,Harder
1,50.091129210117124,0,100.0,13,20.0,0,Harder
0,65.77545912505546,0,51.0,8,100.0,0,Easier
1,11.781078492283774,0,100.0,5,55.0,0,Harder
1,169.3190030559458,1,0.0,0,100.0,11,Same
0,61.69264251121959,1,100.0,0,18.0,3,Easier
1,126.52369178586588,0,100.0,14,3.0,0,Same
1,115.53204614430952,0,100.0,10,31.0,0,Same
1,109.52225343234386,0,100.0,8,66.0,0,Easier
0,103.85112175962746,1,100.0,0,62.0,9,Easier
0,178.935599621489,0,71.0,13,100.0,0,Easier
1,112.34143238781478,1,0.0,0,100.0,3,Harder
0,66.11749639517068,1,100.0,0,23.0,12,Easier
0,54.279110520893774,1,100.0,0,4.0,5,Easier
0,36.31278864653897,0,49.0,3,100.0,0,Easier
0,106.61177631629809,1,100.0,0,33.0,7,Easier
0,123.01052980665577,1,100.0,0,42.0,11,Easier
1,154.7519303065945,0,100.0,3,84.0,0,Same
0,130.05130978320443,0,38.0,15,100.0,0,Easier
0,99.2527865244671,1,100.0,0,78.0,12,Easier
1,48.74081567350858,1,0.0,0,100.0,0,Harder
1,92.87229955808503,1,0.0,0,100.0,0,Harder
1,121.45831642138052,1,0.0,0,100.0,2,Harder
1,4.185975567720326,0,100.0,5,75.0,0,Harder
1,145.78386625968034,0,100.0,11,4.0,0,Same
0,61.145862389827826,1,100.0,0,69.0,13,Easier
1,87.25454980826375,1,0.0,0,100.0,9,Harder
0,13.261568138017218,0,81.0,9,100.0,0,Easier
0,132.69703190504842,0,10.0,1,100.0,0,Easier
0,150.32511359456424,1,100.0,0,85.0,6,Easier
0,169.0195297451729,0,27.0,1,100.0,0,Easier
0,29.47579027816548,0,12.0,12,100.0,0,Easier
0,76.00170343155249,1,100.0,0,30.0,10,Easier
0,145.22656267621386,0,47.0,1,100.0,0,Easier
0,64.51150259936001,0,45.0,2,100.0,0,Easier
1,48.31891818569099,0,100.0,3,81.0,0,Harder
1,123.12983906934073,1,0.0,0,100.0,9,Harder
0,27.21852503927385,0,3.0,14,100.0,0,Easier
1,178.59023045727614,0,100.0,11,87.0,0,Easier
1,13.064897350915887,0,100.0,3,17.0,0,Harder
1,139.81314735023392,1,0.0,0,100.0,10,Same
1,160.39579323725172,1,0.0,0,100.0,5,Harder
1,86.51549819944627,1,0.0,0,100.0,8,Harder
1,45.57926594784091,0,100.0,14,98.0,0,Same
1,151.45002311144182,1,0.0,0,100.0,7,Harder
0,144.60821107425767,0,20.0,13,100.0,0,Easier
1,29.93034956187532,1,0.0,0,100.0,4,Harder
0,93.64617675637272,0,22.0,11,100.0,0,Easier
1,27.629703641851012,0,100.0,5,87.0,0,Harder
0,128.4099760302803,0,79.0,14,100.0,0,Easier
0,5.834395239604156,0,87.0,5,100.0,0,Same
1,131.8987171650789,0,100.0,6,32.0,0,Harder
1,109.36272354114249,0,100.0,5,6.0,0,Harder
1,98.0330687650681,0,100.0,7,53.0,0,Same
0,117.87122152625817,1,100.0,0,85.0,9,Easier
1,47.647771999518085,1,0.0,0,100.0,3,Harder
1,3.619773516157554,1,0.0,0,100.0,13,Harder
1,114.62590390831163,1,0.0,0,100.0,10,Same
1,123.93504968947876,1,0.0,0,100.0,7,Harder
0,29.211573358577315,0,92.0,3,100.0,0,Same
0,109.14395930583845,1,100.0,0,30.0,15,Easier
1,76.52114113582158,1,0.0,0,100.0,14,Harder
1,37.39456081679188,1,0.0,0,100.0,12,Harder
1,84.58070290308783,0,100.0,8,10.0,0,Harder
0,30.151275334700504,0,99.0,2,100.0,0,Same
1,40.91712515700041,1,0.0,0,100.0,13,Harder
1,28.10040913096031,1,0.0,0,100.0,13,Harder
0,4.106332377110715,1,100.0,0,56.0,6,Easier
1,23.975123603454502,0,100.0,5,72.0,0,Harder
1,59.90509253047746,1,0.0,0,100.0,9,Harder
0,105.21840934319684,0,77.0,2,100.0,0,Easier
0,112.24527144905605,0,17.0,13,100.0,0,Easier
1,97.12391019552442,0,100.0,12,77.0,0,Easier
1,33.097004165508594,1,0.0,0,100.0,0,Harder
1,26.436060517493164,0,100.0,7,38.0,0,Harder
1,174.0329770059099,0,100.0,14,13.0,0,Same
1,32.52086604184871,0,100.0,5,94.0,0,Harder
1,164.4490362798932,0,100.0,9,89.0,0,Easier
0,8.46512034524363,1,100.0,0,53.0,1,Easier
0,107.60410563316124,1,100.0,0,38.0,14,Easier
0,167.67977980596356,0,26.0,9,100.0,0,Easier
0,144.4643283447533,1,100.0,0,58.0,8,Easier
1,1.9094992912551367,1,0.0,0,100.0,8,Harder
1,61.609766674381056,1,0.0,0,100.0,6,Harder
0,163.76393039799038,0,13.0,8,100.0,0,Easier
1,28.649865013463014,1,0.0,0,100.0,7,Harder
0,121.58208078599591,0,84.0,3,100.0,0,Easier
1,28.55247175095226,0,100.0,14,86.0,0,Same
0,121.01437548536055,1,100.0,0,53.0,1,Easier
1,6.325705277117317,1,0.0,0,100.0,3,Harder
1,129.9400022680056,0,100.0,14,48.0,0,Easier
1,170.14032090773242,1,0.0,0,100.0,10,Same
1,38.661261709520694,1,0.0,0,100.0,8,Harder
1,28.971141928071543,0,100.0,14,76.0,0,Same
1,91.70446124023847,0,100.0,14,33.0,0,Same
1,126.38273002198008,0,100.0,10,44.0,0,Easier
1,168.27379996044337,1,0.0,0,100.0,9,Harder
1,135.44112554626733,1,0.0,0,100.0,14,Same
1,6.217621094892738,0,100.0,8,73.0,0,Harder
1,97.72916873599743,0,100.0,11,57.0,0,Easier
0,24.68216591640666,1,100.0,0,76.0,15,Easier
